time,bid,ask,last,volume,time_msc,flags,volume_real
1788322536,4305.136,4305.186,0.0,0,1788322536164,134,0.0
1788322536,4305.187,4305.237,0.0,0,1788322536174,134,0.0
1788322536,4305.239,4305.289,0.0,0,1788322536178,134,0.0
1788322537,4305.178,4305.228,0.0,0,1788322537083,134,0.0
1788322537,4305.11,4305.16,0.0,0,1788322537118,134,0.0
1788322537,4305.165,4305.215,0.0,0,1788322537152,134,0.0
1788322537,4305.11,4305.16,0.0,0,1788322537477,134,0.0
1788322537,4304.988,4305.038,0.0,0,1788322537908,134,0.0
1788322539,4305.246,4305.296,0.0,0,1788322539187,134,0.0
1788322540,4305.141,4305.191,0.0,0,1788322540262,134,0.0
1788322540,4304.913,4304.963,0.0,0,1788322540719,134,0.0
1788322540,4304.859,4304.909,0.0,0,1788322540779,134,0.0
1788322540,4304.803,4304.853,0.0,0,1788322540899,134,0.0
1788322540,4304.858,4304.908,0.0,0,1788322540999,134,0.0
1788322541,4304.799,4304.849,0.0,0,1788322541384,134,0.0
1788322542,4305.061,4305.111,0.0,0,1788322542398,134,0.0
1788322542,4305.122,4305.172,0.0,0,1788322542629,134,0.0
1788322542,4305.233,4305.283,0.0,0,1788322542991,134,0.0
1788322543,4305.298,4305.348,0.0,0,1788322543002,134,0.0
1788322543,4305.355,4305.405,0.0,0,1788322543007,134,0.0
1788322543,4305.427,4305.477,0.0,0,1788322543027,134,0.0
1788322543,4305.482,4305.532,0.0,0,1788322543047,134,0.0
1788322543,4305.429,4305.479,0.0,0,1788322543149,134,0.0
1788322543,4305.374,4305.424,0.0,0,1788322543209,134,0.0
1788322543,4305.38,4305.43,0.0,0,1788322543787,134,0.0
1788322544,4305.124,4305.174,0.0,0,1788322544035,134,0.0
1788322544,4305.077,4305.127,0.0,0,1788322544050,134,0.0
1788322545,4305.035,4305.085,0.0,0,1788322545051,134,0.0
1788322545,4305.12,4305.17,0.0,0,1788322545073,134,0.0
1788322546,4305.365,4305.415,0.0,0,1788322546086,134,0.0
1788322547,4305.093,4305.143,0.0,0,1788322547228,134,0.0
1788322547,4304.976,4305.026,0.0,0,1788322547330,134,0.0
1788322547,4304.922,4304.972,0.0,0,1788322547348,134,0.0
1788322548,4304.951,4305.001,0.0,0,1788322548413,134,0.0
1788322549,4305.221,4305.271,0.0,0,1788322549482,134,0.0
1788322550,4304.944,4304.994,0.0,0,1788322550662,134,0.0
1788322550,4305.062,4305.112,0.0,0,1788322550801,134,0.0
1788322551,4304.939,4304.989,0.0,0,1788322551257,134,0.0
1788322551,4304.873,4304.923,0.0,0,1788322551261,134,0.0
1788322551,4304.766,4304.816,0.0,0,1788322551281,134,0.0
1788322551,4304.709,4304.759,0.0,0,1788322551785,134,0.0
1788322551,4304.656,4304.706,0.0,0,1788322551793,134,0.0
1788322552,4304.655,4304.705,0.0,0,1788322552903,134,0.0
1788322552,4304.595,4304.645,0.0,0,1788322552911,134,0.0
1788322552,4304.518,4304.568,0.0,0,1788322552922,134,0.0
1788322552,4304.466,4304.516,0.0,0,1788322552949,134,0.0
1788322552,4304.674,4304.724,0.0,0,1788322552964,134,0.0
1788322553,4304.709,4304.759,0.0,0,1788322553180,134,0.0
1788322554,4304.744,4304.794,0.0,0,1788322554274,134,0.0
1788322555,4304.748,4304.798,0.0,0,1788322555746,134,0.0
1788322555,4304.692,4304.742,0.0,0,1788322555784,134,0.0
1788322557,4304.385,4304.435,0.0,0,1788322557419,134,0.0
1788322558,4304.663,4304.713,0.0,0,1788322558423,134,0.0
1788322558,4304.732,4304.782,0.0,0,1788322558482,134,0.0
1788322558,4304.792,4304.842,0.0,0,1788322558493,134,0.0
1788322558,4304.628,4304.678,0.0,0,1788322558509,134,0.0
1788322558,4304.704,4304.754,0.0,0,1788322558514,134,0.0
1788322558,4304.925,4304.975,0.0,0,1788322558769,134,0.0
1788322559,4304.983,4305.033,0.0,0,1788322559141,134,0.0
1788322559,4305.043,4305.093,0.0,0,1788322559832,134,0.0
1788322560,4304.843,4304.893,0.0,0,1788322560260,134,0.0
1788322560,4304.902,4304.952,0.0,0,1788322560456,134,0.0
1788322560,4304.955,4305.005,0.0,0,1788322560462,134,0.0
1788322560,4305.012,4305.062,0.0,0,1788322560466,134,0.0
1788322560,4305.065,4305.115,0.0,0,1788322560470,134,0.0
1788322560,4305.012,4305.062,0.0,0,1788322560537,134,0.0
1788322560,4304.957,4305.007,0.0,0,1788322560556,134,0.0
1788322561,4304.965,4305.015,0.0,0,1788322561561,134,0.0
1788322561,4304.908,4304.958,0.0,0,1788322561845,134,0.0
1788322562,4305.031,4305.081,0.0,0,1788322562180,134,0.0
1788322563,4304.779,4304.829,0.0,0,1788322563294,134,0.0
1788322563,4304.896,4304.946,0.0,0,1788322563832,134,0.0
1788322563,4305.016,4305.066,0.0,0,1788322563843,134,0.0
1788322563,4304.961,4305.011,0.0,0,1788322563895,134,0.0
1788322564,4304.905,4304.955,0.0,0,1788322564069,134,0.0
1788322565,4304.898,4304.948,0.0,0,1788322565186,134,0.0
1788322565,4304.77,4304.82,0.0,0,1788322565401,134,0.0
1788322566,4304.716,4304.766,0.0,0,1788322566144,134,0.0
1788322566,4304.64,4304.69,0.0,0,1788322566156,134,0.0
1788322566,4304.583,4304.633,0.0,0,1788322566162,134,0.0
1788322566,4304.529,4304.579,0.0,0,1788322566253,134,0.0
1788322566,4304.469,4304.519,0.0,0,1788322566283,134,0.0
1788322566,4304.524,4304.574,0.0,0,1788322566694,134,0.0
1788322568,4304.535,4304.585,0.0,0,1788322568037,134,0.0
1788322569,4304.801,4304.851,0.0,0,1788322569117,134,0.0
1788322569,4304.474,4304.524,0.0,0,1788322569743,134,0.0
1788322569,4304.42,4304.47,0.0,0,1788322569748,134,0.0
1788322569,4304.333,4304.383,0.0,0,1788322569768,134,0.0
1788322569,4304.395,4304.445,0.0,0,1788322569829,134,0.0
1788322569,4304.476,4304.526,0.0,0,1788322569849,134,0.0
1788322569,4304.549,4304.599,0.0,0,1788322569860,134,0.0
1788322569,4304.667,4304.717,0.0,0,1788322569870,134,0.0
1788322569,4304.721,4304.771,0.0,0,1788322569906,134,0.0
1788322570,4304.656,4304.706,0.0,0,1788322570437,134,0.0
1788322570,4304.538,4304.588,0.0,0,1788322570445,134,0.0
1788322570,4304.43,4304.48,0.0,0,1788322570458,134,0.0
1788322571,4304.502,4304.552,0.0,0,1788322571173,134,0.0
1788322572,4304.443,4304.493,0.0,0,1788322572006,134,0.0
1788322572,4304.608,4304.658,0.0,0,1788322572046,134,0.0
1788322572,4304.439,4304.489,0.0,0,1788322572107,134,0.0
1788322572,4304.492,4304.542,0.0,0,1788322572931,134,0.0
1788322572,4304.633,4304.683,0.0,0,1788322572973,134,0.0
1788322572,4304.697,4304.747,0.0,0,1788322572985,134,0.0
1788322573,4304.643,4304.693,0.0,0,1788322573259,134,0.0
1788322574,4304.641,4304.691,0.0,0,1788322574532,134,0.0
1788322575,4304.71,4304.76,0.0,0,1788322575174,134,0.0
1788322576,4304.671,4304.721,0.0,0,1788322576261,134,0.0
1788322578,4304.641,4304.691,0.0,0,1788322578204,134,0.0
1788322581,4304.646,4304.696,0.0,0,1788322581565,134,0.0
1788322581,4304.707,4304.757,0.0,0,1788322581626,134,0.0
1788322582,4304.772,4304.822,0.0,0,1788322582407,134,0.0
1788322582,4304.839,4304.889,0.0,0,1788322582417,134,0.0
1788322583,4304.902,4304.952,0.0,0,1788322583274,134,0.0
1788322583,4304.973,4305.023,0.0,0,1788322583340,134,0.0
1788322583,4305.02,4305.07,0.0,0,1788322583343,134,0.0
1788322583,4305.077,4305.127,0.0,0,1788322583348,134,0.0
1788322583,4305.141,4305.191,0.0,0,1788322583352,134,0.0
1788322583,4305.213,4305.263,0.0,0,1788322583361,134,0.0
1788322583,4305.308,4305.358,0.0,0,1788322583374,134,0.0
1788322583,4305.366,4305.416,0.0,0,1788322583377,134,0.0
1788322583,4305.424,4305.474,0.0,0,1788322583380,134,0.0
1788322583,4305.484,4305.534,0.0,0,1788322583384,134,0.0
1788322583,4305.549,4305.599,0.0,0,1788322583385,134,0.0
1788322583,4305.611,4305.661,0.0,0,1788322583396,134,0.0
1788322583,4305.546,4305.596,0.0,0,1788322583415,134,0.0
1788322583,4305.632,4305.682,0.0,0,1788322583417,134,0.0
1788322583,4305.565,4305.615,0.0,0,1788322583419,134,0.0
1788322583,4305.505,4305.555,0.0,0,1788322583447,134,0.0
1788322583,4305.445,4305.495,0.0,0,1788322583456,134,0.0
1788322584,4305.654,4305.704,0.0,0,1788322584335,134,0.0
1788322584,4305.596,4305.646,0.0,0,1788322584342,134,0.0
1788322584,4305.453,4305.503,0.0,0,1788322584358,134,0.0
1788322584,4305.568,4305.618,0.0,0,1788322584398,134,0.0
1788322584,4305.361,4305.411,0.0,0,1788322584890,134,0.0
1788322586,4305.339,4305.389,0.0,0,1788322586035,134,0.0
1788322587,4305.367,4305.417,0.0,0,1788322587171,134,0.0
1788322587,4305.25,4305.3,0.0,0,1788322587414,134,0.0
1788322587,4305.197,4305.247,0.0,0,1788322587426,134,0.0
1788322588,4305.143,4305.193,0.0,0,1788322588383,134,0.0
1788322588,4305.203,4305.253,0.0,0,1788322588400,134,0.0
1788322588,4305.324,4305.374,0.0,0,1788322588420,134,0.0
1788322588,4305.402,4305.452,0.0,0,1788322588430,134,0.0
1788322588,4305.46,4305.51,0.0,0,1788322588835,134,0.0
1788322590,4305.445,4305.495,0.0,0,1788322590104,134,0.0
1788322590,4305.392,4305.442,0.0,0,1788322590147,134,0.0
1788322590,4305.274,4305.324,0.0,0,1788322590504,134,0.0
1788322591,4305.392,4305.442,0.0,0,1788322591321,134,0.0
1788322592,4305.317,4305.367,0.0,0,1788322592412,134,0.0
1788322592,4305.223,4305.273,0.0,0,1788322592452,134,0.0
1788322592,4305.305,4305.355,0.0,0,1788322592977,134,0.0
1788322594,4305.251,4305.301,0.0,0,1788322594396,134,0.0
1788322595,4305.198,4305.248,0.0,0,1788322595333,134,0.0
1788322595,4305.144,4305.194,0.0,0,1788322595368,134,0.0
1788322597,4305.429,4305.479,0.0,0,1788322597131,134,0.0
1788322598,4305.099,4305.149,0.0,0,1788322598288,134,0.0
1788322599,4305.044,4305.094,0.0,0,1788322599078,134,0.0
1788322599,4304.992,4305.042,0.0,0,1788322599086,134,0.0
1788322599,4304.938,4304.988,0.0,0,1788322599094,134,0.0
1788322599,4304.845,4304.895,0.0,0,1788322599110,134,0.0
1788322599,4304.791,4304.841,0.0,0,1788322599129,134,0.0
1788322599,4304.738,4304.788,0.0,0,1788322599143,134,0.0
1788322599,4304.685,4304.735,0.0,0,1788322599164,134,0.0
1788322599,4304.738,4304.788,0.0,0,1788322599293,134,0.0
1788322599,4304.682,4304.732,0.0,0,1788322599374,134,0.0
1788322599,4304.627,4304.677,0.0,0,1788322599391,134,0.0
1788322599,4304.558,4304.608,0.0,0,1788322599415,134,0.0
1788322599,4304.48,4304.53,0.0,0,1788322599458,134,0.0
1788322599,4304.397,4304.447,0.0,0,1788322599478,134,0.0
1788322599,4304.342,4304.392,0.0,0,1788322599578,134,0.0
1788322602,4304.646,4304.696,0.0,0,1788322602234,134,0.0
1788322602,4304.7,4304.75,0.0,0,1788322602237,134,0.0
1788322602,4304.648,4304.698,0.0,0,1788322602429,134,0.0
1788322602,4304.595,4304.645,0.0,0,1788322602439,134,0.0
1788322602,4304.535,4304.585,0.0,0,1788322602455,134,0.0
